(ry,date,ggrks,hshs,iphone,orz,w ,うｐ,まどかマギカ,まどマギ,エヴァ,オワコン,コードギアス,ジワる,ステマ,ソシャゲ,ソース,チラ裏,ナマポ,メシウマ,ワンチャン,今北産業,初音ミク,尊師,情弱,禿同,笑 ,結月ゆかり,自宅警備員,艦これ,香具師
0.001119837558193893,2005/02,0.0,0.0,1.8674333933194439e-06,0.008044591819521277,0.01346606219922651,0.0027121357648976054,0.0,0.0,0.0004643684371387684,0.0,0.0,0.0,1.027088366325694e-05,0.0,0.002806129912361351,9.025928067710644e-06,0.0,1.244955595546296e-06,5.913539078844905e-06,0.0,0.0,2.676654530424536e-05,0.0,0.0006174979753909627,0.0010273996052245808,0.0,0.0,0.0,0.0030059452854465313
0.000962418717486183,2005/03,0.0,4.32742229085514e-07,1.0818555727137849e-06,0.007806237070473587,0.013273935134969056,0.0025585884294681014,0.0,0.0,0.0010805573460265284,0.0,0.0,0.0,8.005731238082008e-06,0.0,0.002173447845581994,2.01225136524764e-05,6.49113343628271e-07,3.0291956035985977e-06,9.953071268966822e-06,0.0,0.0,3.4619378326841116e-05,0.0,0.0006389439012447614,0.0009637169441734396,0.0,0.0,0.0,0.0024579758612057194
0.0010588443425322077,2005/04,0.0,5.24960011171149e-07,2.624800055855745e-07,0.009186012755478352,0.015135384562080984,0.0028744185411676264,0.0,0.0,0.0020612554838635166,0.0,0.0,0.0,9.711760206666257e-06,0.0,0.0020489189236009946,0.00013858944294918335,1.049920022342298e-06,3.385992072053911e-05,7.349440156396087e-06,0.0,0.0,3.254752069261124e-05,0.0,0.000690322414690061,0.0009483402601806807,0.0,0.0,2.624800055855745e-07,0.0024741365326496254
0.0011196573890090093,2005/05,0.0,2.0850230707802783e-07,0.0,0.009385522850810344,0.015612444251695645,0.002527673468706931,0.0,0.0,0.0015055951594104388,0.0,0.0,0.0,1.897370994410053e-05,0.0,0.002016008807137451,0.0001244758773255826,4.1700461415605565e-07,7.506083054809002e-06,6.6720738264968904e-06,0.0,0.0,2.8147811455533755e-05,0.0,0.000704946300230812,0.000982462870951667,0.0,4.1700461415605565e-07,0.0,0.002467207799654303
0.0010573105472121527,2005/06,0.0,5.83182872152318e-07,0.0,0.009495675115820118,0.016987825474360948,0.002444702600062517,0.0,0.0,0.000628962727616275,0.0,0.0,0.0,1.195524887912252e-05,0.0,0.0024237080166650336,0.00015308550393998348,1.166365744304636e-06,0.0,4.957054413294703e-06,3.499097232913908e-06,0.0,3.528256376521524e-05,0.0,0.000762803196775232,0.0012500524864584937,0.0,0.0,0.0,0.0029447819129331297
0.0009158857023033744,2005/07,0.0,0.0,1.0081295567455965e-06,0.008919426253306665,0.015259048970901348,0.002086828182463385,0.0,0.0,0.0002011218465707465,0.0,0.0,0.0,1.6130072907929544e-05,0.0,0.0029124862894380284,2.6715433253758307e-05,0.0,0.0,1.5121943351183947e-06,2.4195109361894315e-05,0.0,2.621136847538551e-05,0.0,0.0006986337828246983,0.0011059181237499194,0.0,0.0,0.0,0.0026085352280792308
0.0009819030505664197,2005/08,0.0,0.0,0.0,0.009280231048817589,0.016336780500902082,0.002025940381930807,0.0,0.0,0.00018821698197924442,0.0,0.0,0.0,8.617163030375047e-06,0.0,0.002835500171889726,4.535348963355288e-05,3.62827917068423e-06,0.0,2.7212093780131724e-06,2.3130279713111967e-05,0.0,1.2245442201059277e-05,0.0,0.0006621609486498719,0.001114335240296394,0.0,0.0,0.0,0.002436842998010796
0.0009258861972950574,2005/09,0.0,4.064866232027081e-06,0.0,0.009505915509497108,0.016091902108988098,0.0017262131932008337,0.0,0.0,0.00031660791429455375,0.0,0.0,0.0,1.5356161320991196e-05,0.0,0.0025251852336959347,7.678080660495597e-05,9.033036071171291e-07,0.0,4.064866232027081e-06,2.7099108213513873e-05,0.0,2.574415280283818e-05,4.516518035585646e-07,0.0006639281512310899,0.0010934490164152847,0.0,0.0,0.0,0.002358525718182824
0.0009292696109416366,2005/10,0.0,0.0,1.4657249383937486e-06,0.008988558184699664,0.016183801907274576,0.0021227361420287465,0.0,0.0,0.00038621852126675277,0.0,0.0,0.0,7.3286246919687434e-06,0.0,0.002489167376627184,6.59576222277187e-05,5.496468518976557e-06,3.6643123459843715e-07,3.6643123459843717e-06,7.475197185808118e-05,0.0,3.187951741006404e-05,0.0,0.0006262309799287292,0.0011355703960205569,0.0,0.0,0.0,0.00202343327745257
0.0008262720344520511,2005/11,0.0,2.54943546575764e-07,2.54943546575764e-07,0.006876337338241507,0.015083734933155077,0.0018993294219894418,0.0,0.0,0.0005218694398405889,0.0,0.0,0.0,8.158193490424448e-06,0.0,0.0018702658576798046,4.0536023905546474e-05,2.039548372606112e-06,0.0,2.804379012333404e-06,0.00013843434579063985,0.0,2.472952401784911e-05,0.0,0.00043365897272537455,0.0007992480185150202,0.0,2.54943546575764e-07,0.0,0.0014932043522942497
0.0007963717677878071,2005/12,0.0,3.029181315282644e-07,0.0,0.007931002519673018,0.016141901392878154,0.002095890552044061,0.0,0.0,0.0002695971370601553,0.0,0.0,0.0,1.2722561524187104e-05,0.0,0.0019974421592973755,6.815657959385948e-05,3.029181315282644e-07,0.0,9.087543945847932e-07,5.1496082359804946e-05,0.0,2.7565549969072058e-05,0.0,0.0005279863032537648,0.0008457474232269141,0.0,3.029181315282644e-07,0.0,0.0015881997636026902
0.0,2005/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000982232586944562,2006/01,0.0,3.1152318012831016e-07,6.230463602566203e-07,0.009316412224917244,0.017604486432230938,0.0031009017349971995,0.0,0.0,0.00027943629257509424,0.0,0.0,0.0,1.2772450385260717e-05,0.0,0.002550751798890604,9.81298017404177e-05,1.5576159006415508e-06,0.0,3.738278161539722e-06,5.3270463801941036e-05,0.0,2.398728486987988e-05,0.0,0.0005918940422437893,0.0011594892764375704,0.0,2.1806622608981713e-06,0.0,0.0018996683524224354
0.0009554957243027837,2006/02,0.0,3.2477760853255733e-07,1.2991104341302293e-06,0.010014192781492872,0.018060882810495515,0.0025719138819693217,0.0,0.0,0.00021500277684855296,0.0,0.0,0.0,1.818754607782321e-05,0.0,0.0026930559299519654,0.00013900481645193454,5.521219345053475e-06,3.2477760853255733e-07,3.2477760853255732e-06,5.8784747144392875e-05,0.0,3.4751204112983636e-05,0.0,0.000643384442502996,0.001293589214785176,0.0,1.948665651195344e-06,0.0,0.0018008918393130303
0.001061210594950739,2006/03,0.0,2.680501629074865e-07,2.144401303259892e-06,0.010465482510396995,0.018853844308423878,0.00298500661413777,0.0,0.0,0.00025357545411048226,0.0,0.0,0.0,2.2784263847136353e-05,0.0,0.002547280698109844,0.00015707739546378708,2.4124514661673785e-06,0.0,4.020752443612297e-06,4.503242736845773e-05,0.0,2.0371812380968975e-05,0.0,0.0006124946222436067,0.0012748465747880059,0.0,5.36100325814973e-07,0.0,0.0016849633240364602
0.0010469464447218954,2006/04,0.0,5.135866787941601e-07,1.5407600363824803e-06,0.010099682038487158,0.019431551992177047,0.0027140488040877393,0.0,0.0,0.00025961806613044794,0.0,0.0,0.0,1.3096460309251083e-05,0.0,0.0023368193885134284,0.00015022410354729182,2.0543467151766404e-06,1.5407600363824803e-06,6.419833484927001e-06,4.904752782484229e-05,0.0,2.6706507297296325e-05,0.0,0.0006044915209407264,0.0010561910049401903,0.0,5.135866787941601e-07,0.0,0.0016560602457717693
0.0009482306456762243,2006/05,0.0,0.0,2.5702282748242285e-06,0.00855941091836643,0.01915664568320064,0.002586934758610586,0.0,0.0,0.0002685888547191319,0.0,0.0,0.0,1.101526403496098e-05,0.0,0.002169639839419481,0.00012942935241079152,2.5702282748242285e-06,1.101526403496098e-06,6.792746154892604e-06,6.352135593494165e-05,0.0,6.425570687060571e-05,0.0,0.0005298342000816231,0.0011435679945628657,0.0,5.50763201748049e-07,0.0,0.0014035282257879448
0.0010651326970845861,2006/06,8.367106811347888e-07,6.275330108510916e-07,2.3009543731206692e-06,0.009718185383710288,0.020661524382272194,0.0028094652895803373,0.0,0.0,0.00031648581513923387,0.0,5.020264086808733e-06,0.0,1.966270100666754e-05,0.0,0.0023160151653810954,0.00018637730422277422,5.438619427376128e-06,2.2382010720355603e-05,3.76519806510655e-06,7.781409334553536e-05,0.0,7.216629624787554e-05,0.0,0.0005764936593018695,0.001459014250228788,0.0,4.183553405673944e-07,2.091776702836972e-07,0.0015041966270100667
0.0010785377165538701,2006/07,3.5263616692949814e-07,0.0,3.7026797527597305e-06,0.009541805722861826,0.02039823907603682,0.00267016105599016,0.0,0.0,0.0003147277789845771,0.0,7.0527233385899635e-06,0.0,2.292135085041738e-05,0.0,0.0023552569589221184,0.0001950078003120125,1.2342265842532436e-06,1.763180834647491e-05,5.8184967543367195e-06,7.264305038747662e-05,0.0,6.929300680164639e-05,0.0,0.0005275437057265292,0.0012518583925997184,0.0,3.5263616692949814e-07,0.0,0.0013950286763730947
0.0009951753949412438,2006/08,4.927423972311819e-07,0.0,9.854847944623638e-07,0.009118855050625997,0.01944542171686562,0.00272240174470228,0.0,0.0,0.0003572382379926069,0.0,8.212373287186366e-06,0.0,2.069518068370964e-05,0.0,0.0023439755836287325,0.00020120314553606595,3.120701849130819e-06,1.1168827670573458e-05,4.27043410933691e-06,7.440410198190847e-05,0.0,3.629868992936373e-05,0.0,0.0005275628599688521,0.0012505802041727397,0.0,4.927423972311819e-07,0.0,0.0013514281481393883
0.001060352119649893,2006/09,1.067692505626072e-06,1.33461563203259e-07,6.406155033756433e-06,0.009238743251182402,0.019804361363731607,0.0030004828639356696,0.0,0.0,0.0004593747005456176,0.0,3.25646214215952e-05,0.0,2.282192730775729e-05,0.0,0.0023331750479193745,0.0002446350453515738,5.738847217740138e-06,4.804616275317325e-06,5.205000964927102e-06,7.327039819858921e-05,0.0,3.990500739777445e-05,0.0,0.0005124924027005147,0.0012223744573786493,0.0,6.673078160162951e-07,0.0,0.0012745579285911236
0.0010910636708811772,2006/10,6.981849982784753e-07,0.0,3.0919621352332476e-06,0.00917165735952817,0.01948035885910986,0.0027060653126133303,0.0,0.0,0.0005411931143798582,0.0,0.00010243371331885631,0.0,2.5334141366104673e-05,0.0,0.0021295639854633894,0.00023279482656885162,4.08936927563107e-06,1.1270700686495386e-05,4.987035701989109e-06,7.879516409142793e-05,0.0,4.089369275631069e-05,0.0,0.0004961103116338766,0.0011363459550552384,0.0,9.974071403978218e-07,0.0,0.001230900151964952
0.0010765530012414807,2006/11,1.101091614361538e-06,1.5729880205164827e-07,3.539223046162086e-06,0.00921314813496709,0.019550589457598338,0.0023877958151440207,0.0,0.0,0.0004236056739250888,0.0,0.00016964675801270268,0.0,1.462878859080329e-05,0.0,0.0019035514530280216,0.00023044274500566472,5.190860467704393e-06,2.1785884084153286e-05,4.718964061549448e-06,9.131195459098183e-05,0.0,2.7999186765193393e-05,0.0,0.0004330436020481877,0.0010725418817891638,0.0,3.2246254420587898e-06,0.0,0.0010123750900044083
0.0010780474888551063,2006/12,1.4545135357345835e-06,1.8971915683494567e-07,8.284403181792627e-06,0.008689453581635236,0.019366847728305978,0.0025111859995862857,0.0,0.0,0.0005565727664347856,0.0,0.00017814628826801396,0.0,1.4671614795235799e-05,0.0,0.0020406192509166755,0.00021375025003403877,5.501855548213424e-06,3.7943831366989134e-06,4.869458358763605e-06,0.00011383149410096739,0.0,3.1240421158821053e-05,6.323971894498189e-08,0.0004047342012478841,0.0011325601265856806,0.0,3.6679036988089496e-06,0.0,0.0009592832966764303
0.0009637409509485893,2007/01,1.3846852743514215e-06,0.0,0.000113224649741197,0.008245587780258969,0.02064885286813589,0.00233202303051154,0.0,0.0,0.0007936376907071108,0.0,0.00025840357504434985,0.0,1.1503539202304117e-05,0.0,0.002154676801142685,0.00022378644318556433,7.349483379249852e-06,4.473598578673823e-06,6.284340860517989e-06,5.8902381285872e-05,0.0,2.0344222107778577e-05,3.195427556195588e-07,0.00045321814172040757,0.0012297070378759355,0.0,4.899655586166568e-06,0.0,0.001005281509179132
0.0009686537504302639,2007/02,3.3589380381498586e-06,4.798482911642655e-07,3.246973436878197e-05,0.009106400920285043,0.020859485065201785,0.002544475538613712,0.0,0.0,0.0009249875559343158,0.0,6.461956987678775e-05,0.0,1.1516358987942372e-05,0.0,0.0022148197625838613,0.0002420034881771779,7.51762322824016e-06,3.518887468537947e-06,3.3589380381498586e-06,7.021779994037086e-05,0.0,3.950750930585786e-05,0.0,0.0004633734998342924,0.0012575224217111517,0.0,6.238027785135451e-06,0.0,0.0010201574670152284
0.0009788399634314217,2007/03,2.4519161724888e-06,0.0,1.59374551211772e-05,0.009211148512562568,0.019921643764602037,0.002449113982577384,0.0,0.0,0.0007068524051546284,0.0,0.00015884914060338155,0.0,1.3660675818151886e-05,0.0,0.0018585524587465105,0.00024186401672907377,6.480064170148971e-06,1.34855389486884e-05,3.853011128196686e-06,7.198125334949263e-05,0.0,4.04566168460652e-05,0.0,0.0004096451376750931,0.0011893544805265314,0.0,3.3626278936989256e-05,0.0,0.0009467899163196038
0.0010105447842310938,2007/04,7.109003054738612e-07,3.554501527369306e-07,1.4218006109477224e-05,0.009684950311623149,0.019631511935660678,0.002479975715645565,0.0,0.0,0.0004926539116933858,0.0,0.0003444311980020858,0.0,1.4928906414951087e-05,0.0,0.002086492396565783,0.00022784354790437254,3.554501527369306e-06,1.4218006109477224e-05,4.976302138317029e-06,4.40758189393794e-05,0.0,9.063978894791732e-05,0.0,0.0003813980138867266,0.0010123220349947785,0.0,4.798577061948563e-05,0.0,0.0009984594790380381
0.0010674729176687542,2007/05,2.5568213596856388e-06,0.0,1.246450412846749e-05,0.008979556615215963,0.019888874151654662,0.00256193500240501,0.0,0.0,0.0005030546025181495,0.0,0.0001393467641028673,0.0,2.1413378887367224e-05,0.0,0.0022289090203059555,0.00023842359179068582,3.835232039528458e-06,4.794040049410573e-06,5.752848059292687e-06,4.8899208503987846e-05,0.0,6.008530195261251e-05,0.0,0.00034517088355756127,0.0010466987441213084,0.0,7.798305147041199e-05,0.0,0.0009632824472615645
0.0011177485954105462,2007/06,2.2563686003745573e-06,2.8204607504681966e-07,0.00011902344366975789,0.009185394526049776,0.020235677700309124,0.002428416706153117,0.0,0.0,0.0005793226381461676,0.0,0.00018022744195491777,0.0,1.6922764502809178e-05,0.0,0.0022290101310950155,0.0002467903156659672,2.2563686003745573e-06,1.0435704776732326e-05,3.6665989756086554e-06,6.289627473544078e-05,0.0,5.8383537534691664e-05,0.0,0.0003457884880074009,0.0010272118053205172,0.0,6.910128838647082e-05,0.0,0.0009138292831516957
0.001214924665784641,2007/07,1.2341778400900456e-06,9.873422720720364e-07,0.00016118362591575997,0.00916870717402895,0.01970068719022136,0.002577703836812069,0.0,0.0,0.00043986098220809224,0.0,0.00042875338164728184,0.0,1.7772160897296658e-05,0.0,0.0021287099385873106,0.0002900317924211607,6.417724768468237e-06,1.8512667601350685e-05,3.949369088288146e-06,8.244307971801505e-05,0.0,5.306964712387196e-05,0.0,0.0003431014395450327,0.001058430915661223,0.0,9.527852925495152e-05,0.0,0.0008298611796765466
0.0011974205067818754,2007/08,5.405961655900115e-06,1.9307005913928983e-07,7.78072338331338e-05,0.008991851864294145,0.019792190972546017,0.0027676592977617194,0.0,0.0,0.000518972318966411,0.0,0.00033459041248838926,0.0,2.220305680101833e-05,0.0,0.002018547468301275,0.0003179863874024103,1.950007597306827e-05,2.896050887089347e-06,7.1435921881537235e-06,9.807959004275922e-05,5.792101774178695e-07,6.043092851059771e-05,0.0,0.00032706068018195693,0.0010304149056263897,0.0,8.726766673095899e-05,0.0,0.0007892704017614168
0.0012022051223591417,2007/09,4.604324953567765e-06,1.5876982598509533e-07,0.00012669832113610606,0.008859356289968319,0.01956742843370709,0.002671778631677184,0.0,0.0,0.0015086308865103757,0.0,0.00019306410839787591,0.0,2.302162476783882e-05,0.0,0.002148314515404325,0.00032420798466156465,7.3034119953143846e-06,7.938491299254766e-06,5.874483561448527e-06,9.415050680916153e-05,9.17689594193851e-05,6.192023213418717e-05,0.0,0.00032198520709777334,0.0008938741202960867,0.0,0.00010399423602023743,0.0,0.0007097011221533761
0.000987308797275677,2007/10,3.6651024823739114e-06,1.7452868963685292e-07,6.56227873034567e-05,0.007872116546070252,0.019859096007708583,0.0025517839711804266,0.0,0.0,0.001007379596583915,0.0,8.202848412932087e-05,0.0,1.2915123033127115e-05,0.0,0.0020119667341336406,0.00025708075983508436,8.37737710256894e-06,9.59907793002691e-06,5.759446758016146e-06,7.504733654384676e-05,0.00029792047321010795,4.869350440868197e-05,5.235860689105587e-07,0.0003228780758281779,0.001003714494101541,0.0,0.00012059932453906537,0.0,0.0006124211719357169
0.0008424331806800774,2007/11,2.086198868732586e-06,2.6077485859157323e-07,3.103220817239722e-05,0.006598386246942578,0.019481446585942072,0.0025653726713946016,0.0,0.0,0.0009693001493848777,0.0,5.8935118041695556e-05,0.0,9.127120050705063e-06,0.0,0.0020949348264954035,0.00021174918517635746,1.121331891943765e-05,9.25750748000085e-06,3.520460590986239e-06,7.90147821532467e-05,0.00021631274520171002,3.194492017746772e-05,0.0,0.00028620040730425165,0.0008711184151251504,0.0,0.00012465038240677201,0.0,0.0005434548053048386
0.0009019311797063521,2007/12,4.362424085641365e-06,2.1812120428206824e-07,5.56209070919274e-05,0.0066140892774451555,0.020817705857884873,0.002244030949653918,0.0,0.0,0.0006129205840326117,0.0,7.394308825162113e-05,0.0,1.352351466548823e-05,0.0,0.002412856761768239,0.0001771144178770394,6.543636128462047e-05,1.112418141838548e-05,3.926181677077228e-06,8.899345134708385e-05,0.00022684605245335096,3.4245029072284715e-05,7.852363354154457e-06,0.00029489986818935623,0.0008131558495635503,0.0,0.00012171163198939407,0.0,0.0005967796149157386
0.0010005656563686323,2008/01,5.7906632564739615e-06,3.047717503407348e-07,9.966036236142028e-05,0.008134662788344554,0.02292828354988382,0.002473527525765404,0.0,0.0,0.0003809646879259185,0.0,5.577323031235447e-05,0.0,1.889584852112556e-05,0.0,0.002536005734585254,0.0002599703030406468,2.8648544532029074e-05,1.523858751703674e-06,4.571576255111023e-06,6.704978507496167e-05,0.00017615807169694473,2.590559877896246e-05,0.0,0.00035323045864491166,0.0011495990422852518,0.0,0.00014598566841321197,0.0,0.0006348395559597507
0.0009952334553998115,2008/02,5.216853947771229e-06,0.0,4.505464773075153e-05,0.008323016214219199,0.023065608340895796,0.002521163235122896,0.0,0.0,0.00045410342318099564,0.0,0.00011097671125258797,0.0,1.1619356520035921e-05,0.0,0.0025076468408036707,0.0002696164972098131,4.742594497973845e-06,6.639632297163383e-06,4.031205323277768e-06,9.935735473255205e-05,0.0001560313589833395,4.268335048176461e-05,7.113891746960767e-07,0.0003488178253259763,0.0009976047526487983,0.0,0.00011880199217424482,0.0,0.0006829336077082337
0.001010255827099577,2008/03,4.761038880657785e-06,0.0,6.976753128963908e-05,0.008486185571012451,0.022382376245492348,0.0026727739808492705,0.0,0.0,0.0005654649255181246,0.0,0.0001263506472174566,1.8311688002529942e-07,1.1353246561568564e-05,0.0,0.0021754285347005574,0.00027266103435767084,1.3550649121872157e-05,3.479220720480689e-06,6.22597392086018e-06,9.705194641340869e-05,0.00010437662161442067,3.9187012325414075e-05,1.0987012801517965e-06,0.0003200883062842234,0.0009370090750894572,0.0,9.668571265335809e-05,0.0,0.000545505185595367
0.0009637370082396812,2008/04,5.404132756484194e-06,0.0,5.205981222079773e-05,0.007854906961549776,0.022665473193970356,0.00248211817505319,0.0,0.0,0.001037953764762064,0.0,0.0005310461122038468,0.0,1.387060740830943e-05,0.0,0.0021045494331334946,0.00027038677558275916,4.161182222492829e-05,7.205510341978925e-06,7.205510341978925e-06,8.250309341565869e-05,8.196268014001027e-05,3.0443281194860958e-05,1.441102068395785e-06,0.00033703774624606423,0.0009349149668717655,0.0,9.385177220427549e-05,0.0,0.0004564690801643649
0.0009331732690591088,2008/05,6.368193081129071e-06,3.7277227791975053e-06,8.138861401247887e-05,0.007711881821247306,0.022370685685094094,0.0022861813161253364,0.0,0.0,0.0012060736408528595,0.0,0.0004788570553444129,1.553217824665627e-07,1.1959777249925329e-05,0.0,0.0021036782217271253,0.00027227908466388446,3.712190600950849e-05,1.0717202990192827e-05,6.368193081129071e-06,7.564170806121604e-05,6.58564357658226e-05,2.6094059454382536e-05,1.5532178246656272e-06,0.0002979071787708673,0.0009226113878513826,0.0,9.925061899613358e-05,0.0,0.00042356250078631654
0.000849188486319082,2008/06,5.424737998716507e-06,1.0849475997433015e-07,0.0010457809913925681,0.007461727117234555,0.019725757795212885,0.002402724954391515,0.0,0.0,0.0011349636840914676,0.0,0.0004153179411817358,0.0,2.300088911455799e-05,0.0,0.001868930735317811,0.00027384077417520926,1.573174019627787e-05,5.207748478767846e-06,5.316243238742177e-06,9.764528397689712e-05,5.2511463827575786e-05,5.023307386811486e-05,1.7359161595892823e-06,0.0002558306440194705,0.0007928797058924047,0.0,8.657881845951545e-05,0.0,0.00036812272059290216
0.0009370480373442164,2008/07,5.653950346002914e-06,1.25643341022287e-07,0.0012252738616493428,0.00787369125184366,0.02024755004908257,0.0024492912898884628,0.0,0.0,0.00104108072371067,0.0,0.00018230848782333842,0.0,2.173629799685565e-05,0.0,0.0019870494382674686,0.00032792912006816903,1.746442440209789e-05,4.774446958846906e-06,7.664243802359506e-06,0.0001034044696613422,4.209051924246614e-05,2.9400541799215155e-05,4.3975169357800445e-06,0.00025053282199844027,0.0009249862766060768,0.0,7.111413101861444e-05,1.25643341022287e-07,0.00037906595986423984
0.0009024221804661894,2008/08,1.0445619378289957e-05,1.3222303010493617e-07,0.0004047346951512096,0.007027521827047252,0.0199827343167289,0.002294995133531377,0.0,0.0,0.0007155910389279145,0.0,0.00012032295739549191,0.0,1.4412310281438042e-05,0.0,0.0022840206220326674,0.00028242839230414364,1.2164518769654127e-05,3.966690903148085e-06,8.197827866506042e-06,7.708602655117779e-05,8.144938654464068e-05,4.284026175399932e-05,6.743374535351744e-06,0.0002607438153669341,0.0010104483960619221,0.0,5.831035627627685e-05,0.0,0.00037419117519696935
0.0008210098329823615,2008/09,1.0706842993943116e-05,0.0,0.0006711140310671579,0.007328492321598937,0.02447561527898388,0.00195115128176857,0.0,0.0,0.00018452218776795584,0.0,9.431134041473298e-05,0.0,1.2529284354614285e-05,0.0,0.002841186081286352,0.00026357058178706777,9.795622313607532e-06,1.8907829116963376e-05,5.23951891192961e-06,7.130301823625947e-05,9.36279249044813e-05,2.7108815239983636e-05,8.428791293104156e-06,0.0003207496794781257,0.0010736457666054022,0.0,6.811374585508493e-05,0.0,0.00041733907159369763
0.0007249000345956731,2008/10,1.0995524017174473e-05,2.6818351261401153e-07,0.00022286049898224356,0.005954478530568898,0.023818986856326045,0.002047312935295364,0.0,0.0,0.0002781063025807299,0.0,6.382767600213475e-05,0.0,1.4750093193770634e-05,0.0,0.0024399335977622768,0.00019872398284698253,4.2909362018241844e-06,6.570496059043282e-05,3.218202151368138e-06,9.010966023830787e-05,5.57821706237144e-05,2.467288316048906e-05,3.084110395061132e-05,0.00029258821226188655,0.00107166131640559,0.0,5.149123442189021e-05,0.0,0.0003883297262650887
0.0008005319009837814,2008/11,1.3075245422356578e-05,6.537622711178289e-07,0.00013696319579918514,0.006230681324888468,0.024763534186536682,0.0020410458104298617,0.0,0.0,0.0002150877871977657,0.0,4.249454762265888e-05,0.0,1.5036532235710064e-05,0.0,0.002552287906444004,0.0001856684849974634,7.191384982296118e-06,0.00019351363225087736,3.922573626706974e-06,6.047301007839917e-05,7.387513663631467e-05,1.8959105862417037e-05,8.4008451838641e-05,0.0003157671769499114,0.0012078257958901889,0.0,0.0001019869142943813,0.0,0.0003370144507612408
0.0008681409971219452,2008/12,1.54204939020149e-05,0.0,0.0001361596801986422,0.007162983465293389,0.025780769134864358,0.002086031919766186,0.0,0.0,0.0002086688110996059,0.0,3.7402900102759544e-05,0.0,1.082715529290408e-05,0.0,0.0024977919165114775,0.0002575550577251425,7.874294758475694e-06,9.317915464196239e-05,5.577625453920283e-06,6.0041497533377165e-05,7.480580020551909e-05,2.034192812606221e-05,4.560529047617173e-05,0.00032645513686180484,0.0011004326924969783,0.0,5.347958523464742e-05,0.0,0.00036221755888988193
0.0008075967645783345,2009/01,1.2815363790418456e-05,2.2884578197175813e-07,0.00010504021392503698,0.006126659274947909,0.022655045877858142,0.00223490790673619,0.0,0.0,0.0003485321259429877,0.0,5.698259971096778e-05,0.0,1.1899980662531424e-05,0.0,0.0021577868782117074,0.0002302188566635887,6.407681895209228e-06,0.00011579596567770962,5.2634529853504375e-06,5.90422117487136e-05,6.956911771941448e-05,1.807881677576889e-05,9.977676093968655e-05,0.00026866494803484404,0.000999369529870668,0.0,7.300180444899085e-05,0.0,0.000315120641775111
0.0007606620098956245,2009/02,2.556706667707174e-05,1.671050109612532e-07,0.0001316787486374675,0.005623250723857131,0.020969172300472856,0.002287500495048595,0.0,0.0,0.0003104811103660084,0.0,5.664859871586483e-05,0.0,1.153024575632647e-05,0.0,0.0020848021167525948,0.00022191545455654425,1.0360510679597697e-05,0.00013184585364842878,6.349990416527621e-06,7.670120003121522e-05,0.00011313009242076841,2.6903906764761763e-05,0.00015072871988705037,0.00023160754519229693,0.0008163079785457218,0.0,7.653409502025396e-05,0.0,0.00023144044018133568
0.0007313780739158424,2009/03,2.2908106338168626e-05,2.1016611319420757e-07,0.0002786802660955192,0.00554439223217639,0.022131542549916026,0.0019864901019116497,0.0,0.0,0.00039048863831483765,0.0,4.8128039921473534e-05,0.0,1.1769302338875624e-05,0.0,0.002363317942868864,0.00023013189394765728,2.6060598036081737e-05,0.00019020033244075785,8.826976754156718e-06,6.66226578825638e-05,0.00013261481742554498,4.1823056525647304e-05,0.00019041049855395207,0.00023706737568306613,0.0008831180076420602,0.0,6.220916950548544e-05,0.0,0.00024883667802194176
0.0006135493831817062,2009/04,2.6974227725574264e-05,0.0,0.0006103490510786719,0.005724022561426946,0.02412501777327293,0.0016051951448218856,0.0,0.0,0.00028071484446614577,0.0,1.2344138111703478e-05,0.0,1.2801328412136939e-05,0.0,0.002890814269640781,0.00023088110171889836,4.526183974291275e-05,0.00011932666841313361,6.857854506501932e-06,3.7946794935977354e-05,9.966748549449474e-05,3.2460511330775814e-05,0.0002569409488436057,0.00023133829201933182,0.0012499582813850854,0.0,9.280963098799281e-05,0.0,0.0003588943858402678
0.0006431115480597374,2009/05,3.7695703527480166e-05,3.8076468209575926e-07,0.0004009452102468345,0.005961632627573303,0.02478054627547411,0.0018501355903032942,0.0,0.0,0.0004135104447559946,0.0,2.208435156155404e-05,0.0,1.561135196592613e-05,0.0,0.0027765360618422765,0.00030080409885564985,1.7134410694309167e-05,0.00011727552208549386,6.472999595627907e-06,4.0741820984246245e-05,0.00011156405185405747,3.160346861394802e-05,0.000368580212268695,0.0002497816314548181,0.0010021726432760383,0.0,8.567205347154584e-05,0.0,0.00030803862781546927
0.0006660253346994678,2009/06,4.0344093381273246e-05,0.0,0.0007275848564967554,0.005629392202321455,0.025348263430235673,0.0018231356681433996,0.0,0.0,0.0007929701112870948,0.0,3.547497866284372e-05,0.0,1.3911756338370085e-05,0.0,0.002711749104256789,0.0002691924851474611,4.5213208099702776e-05,0.0001321616852145158,3.4779390845925212e-06,3.617056647976222e-05,7.477569031873921e-05,3.582277257130297e-05,0.0003919637348335771,0.0002671057216967056,0.0010611192147091783,0.0,7.651465986103546e-05,0.0,0.00032205715923326746
